GME00132346,19901001,TMAX,200,,,E,
GME00132346,19901002,TMAX,180,,,E,
GME00132346,19901003,TMAX,247,,,E,
GME00132346,19901004,TMAX,179,,,E,
GME00132346,19901005,TMAX,147,,,E,
GME00132346,19901006,TMAX,202,,,E,
GME00132346,19901007,TMAX,174,,,E,
GME00132346,19901008,TMAX,121,,,E,
GME00132346,19901009,TMAX,137,,,E,
GME00132346,19901010,TMAX,165,,,E,
GME00132346,19901011,TMAX,211,,,E,
GME00132346,19901012,TMAX,200,,,E,
GME00132346,19901013,TMAX,240,,,E,
GME00132346,19901014,TMAX,239,,,E,
GME00132346,19901015,TMAX,233,,,E,
GME00132346,19901016,TMAX,190,,,E,
GME00132346,19901017,TMAX,219,,,E,
GME00132346,19901018,TMAX,186,,,E,
GME00132346,19901019,TMAX,182,,,E,
GME00132346,19901020,TMAX,154,,,E,
GME00132346,19901021,TMAX,143,,,E,
GME00132346,19901022,TMAX,130,,,E,
GME00132346,19901023,TMAX,109,,,E,
GME00132346,19901024,TMAX,170,,,E,
GME00132346,19901025,TMAX,136,,,E,
GME00132346,19901026,TMAX,161,,,E,
GME00132346,19901027,TMAX,121,,,E,
GME00132346,19901028,TMAX,144,,,E,
GME00132346,19901029,TMAX,132,,,E,
GME00132346,19901030,TMAX,153,,,E,
GME00132346,19901031,TMAX,110,,,E,
GME00132346,19901001,TMIN,147,,,E,
GME00132346,19901002,TMIN,119,,,E,
GME00132346,19901003,TMIN,107,,,E,
GME00132346,19901004,TMIN,65,,,E,
GME00132346,19901005,TMIN,37,,,E,
GME00132346,19901006,TMIN,75,,,E,
GME00132346,19901007,TMIN,108,,,E,
GME00132346,19901008,TMIN,40,,,E,
GME00132346,19901009,TMIN,18,,,E,
GME00132346,19901010,TMIN,46,,,E,
GME00132346,19901011,TMIN,45,,,E,
GME00132346,19901012,TMIN,86,,,E,
GME00132346,19901013,TMIN,123,,,E,
GME00132346,19901014,TMIN,130,,,E,
GME00132346,19901015,TMIN,114,,,E,
GME00132346,19901016,TMIN,139,,,E,
GME00132346,19901017,TMIN,125,,,E,
GME00132346,19901018,TMIN,105,,,E,
GME00132346,19901019,TMIN,90,,,E,
GME00132346,19901020,TMIN,98,,,E,
GME00132346,19901021,TMIN,92,,,E,
GME00132346,19901022,TMIN,49,,,E,
GME00132346,19901023,TMIN,3,,,E,
GME00132346,19901024,TMIN,52,,,E,
GME00132346,19901025,TMIN,64,,,E,
GME00132346,19901026,TMIN,47,,,E,
GME00132346,19901027,TMIN,49,,,E,
GME00132346,19901028,TMIN,70,,,E,
GME00132346,19901029,TMIN,69,,,E,
GME00132346,19901030,TMIN,73,,,E,
GME00132346,19901031,TMIN,88,,,E,
GME00132346,19901001,PRCP,279,,,E,
GME00132346,19901002,PRCP,3,,,E,
GME00132346,19901003,PRCP,62,,,E,
GME00132346,19901004,PRCP,94,,,E,
GME00132346,19901005,PRCP,0,,,E,
